pct.exp,features.plot,id,avg.exp.scaled
48.57142857,DLL4,aEC,2.5
78.0952381,FLT1,aEC,2.05043379
67.3015873,ROBO4,aEC,1.417637468
57.77777778,RGCC,aEC,1.38471083
32.06349206,NRP2,aEC,-0.106415001
48.88888889,TGFB1,aEC,1.004490737
72.6984127,FABP4,aEC,1.613228066
13.01587302,NFATC1,aEC,-0.015299722
15.87301587,CDH11,aEC,-0.897910405
0.317460317,KLF1,aEC,1.347765289
13.33333333,TAL1,aEC,0.785284511
99.04761905,VIM,aEC,0.283666299
47.93650794,COL3A1,aEC,-0.542209631
33.33333333,COL1A1,aEC,-0.517209872
5.079365079,RSPO3,aEC,-0.389299858
3.80952381,MFAP4,aEC,-0.924221032
22.53968254,TAGLN,aEC,-0.750906613
25.3968254,PDGFRB,aEC,0.515128294
5.396825397,MYH11,aEC,-0.315815774
22.85714286,ACTA2,aEC,-0.758387823
18.41269841,DCN,aEC,-0.600016898
7.619047619,LUM,aEC,-0.450371195
4.126984127,TBX18,aEC,-0.553338908
3.80952381,TCF21,aEC,-0.357282596
16.50793651,WT1,aEC,0.265889699
14.92063492,DDR2,aEC,-0.81496145
8.085501859,MYH7,Cap,-0.560515651
1.858736059,MYH6,Cap,-0.389181848
9.3866171,NPPA,Cap,-0.591415746
0,HAND1,Cap,-0.343793381
14.77695167,MYL2,Cap,-0.574887928
1.394052045,GJA5,Cap,-0.560521545
0.092936803,TBX5,Cap,-0.534602512
15.42750929,MYL4,Cap,-0.662103024
13.28996283,MYL3,Cap,-0.532330083
0.185873606,MYOCD,Cap,-0.605554918
3.252788104,MYBPC3,Cap,-0.437620287
92.75092937,CDH5,Cap,1.652266204
92.00743494,PECAM1,Cap,1.32161731
87.17472119,APLNR,Cap,1.816313594
47.11895911,SOX17,Cap,1.057327103
82.80669145,KDR,Cap,1.475339195
28.62453532,DLL4,Cap,1.361104261
69.05204461,FLT1,Cap,1.549789058
82.89962825,ROBO4,Cap,2.047680384
88.19702602,RGCC,Cap,2.5
67.84386617,NRP2,Cap,0.861780528
49.9070632,TGFB1,Cap,0.874851511
66.63568773,FABP4,Cap,1.512972695
13.38289963,NFATC1,Cap,-0.023334362
6.226765799,CDH11,Cap,-1.038772358
0.278810409,KLF1,Cap,-0.432827639
17.19330855,TAL1,Cap,1.197281678
99.07063197,VIM,Cap,0.236039563
32.43494424,COL3A1,Cap,-1.101369108
11.89591078,COL1A1,Cap,-1.081374212
0.371747212,RSPO3,Cap,-0.634091119
2.137546468,MFAP4,Cap,-0.961781641
15.98513011,TAGLN,Cap,-0.864490564
3.531598513,PDGFRB,Cap,-0.754774391
2.416356877,MYH11,Cap,-0.405331265
15.5204461,ACTA2,Cap,-0.897969628
3.996282528,DCN,Cap,-0.892861039
2.695167286,LUM,Cap,-0.610654727
0.650557621,TBX18,Cap,-0.615432263
1.858736059,TCF21,Cap,-0.614662355
21.8401487,WT1,Cap,0.454790417
4.089219331,DDR2,Cap,-1.362571321
10.07751938,MYH7,EPC,-0.618731644
13.17829457,MYH6,EPC,-0.211021106
33.33333333,NPPA,EPC,-0.381741391
0,HAND1,EPC,-0.343793381
18.60465116,MYL2,EPC,-0.632411181
3.100775194,GJA5,EPC,-0.53283815
17.05426357,TBX5,EPC,0.002985388
33.33333333,MYL4,EPC,-0.405786314
20.15503876,MYL3,EPC,-0.516497198
4.651162791,MYOCD,EPC,-0.475012825
4.651162791,MYBPC3,EPC,-0.511573363
0,CDH5,EPC,-0.714191788
0.775193798,PECAM1,EPC,-0.722575949
0,APLNR,EPC,-0.63080532
0,SOX17,EPC,-0.531926315
9.302325581,KDR,EPC,-0.521671001
1.550387597,DLL4,EPC,-0.508247195
0.775193798,FLT1,EPC,-0.691849649
0,ROBO4,EPC,-0.685951597
0,RGCC,EPC,-0.78956446
48.0620155,NRP2,EPC,0.402795173
3.875968992,TGFB1,EPC,-0.681896813
27.13178295,FABP4,EPC,-0.077998814
2.325581395,NFATC1,EPC,-0.768746466
55.03875969,CDH11,EPC,0.134132491
0,KLF1,EPC,-0.510751317
0,TAL1,EPC,-0.826177446
99.2248062,VIM,EPC,-0.707700241
90.69767442,COL3A1,EPC,0.42721377
93.79844961,COL1A1,EPC,0.590343686
17.82945736,RSPO3,EPC,0.236439541
43.41085271,MFAP4,EPC,-0.091813857
52.71317829,TAGLN,EPC,-0.332432448
9.302325581,PDGFRB,EPC,-0.65091236
0.775193798,MYH11,EPC,-0.441765209
45.73643411,ACTA2,EPC,-0.509076825
68.99224806,DCN,EPC,0.325968996
12.40310078,LUM,EPC,-0.336284163
77.51937984,TBX18,EPC,2.5
23.25581395,TCF21,EPC,-0.08773188
66.66666667,WT1,EPC,2.5
30.23255814,DDR2,EPC,-0.196743902
7.777777778,MYH7,lEC,-0.32735898
